MQ135,MQ136,MQ2,MQ3,MQ4,MQ5,MQ6,MQ7,MQ8,MQ9,Humidity,Temperature,label
24.52,9.05,7.95,23.4,11.75,4.19,6.27,1.18,29.77,16.84,67.7,37.0,excellent
24.63,9.01,7.95,23.51,11.71,4.23,6.29,1.17,29.3,16.84,67.9,37.0,excellent
24.63,9.12,7.95,23.4,11.57,4.29,6.34,1.17,29.77,17.05,67.9,37.0,excellent
24.99,9.05,7.99,23.51,11.57,4.27,6.34,1.18,29.77,16.91,68.0,37.0,excellent
24.87,9.01,7.95,23.4,11.52,4.29,6.39,1.21,29.3,17.05,68.1,37.0,excellent
24.63,8.98,7.95,23.29,11.47,4.29,6.42,1.21,29.46,17.05,68.2,37.0,excellent
24.52,9.12,7.99,23.51,11.43,4.25,6.39,1.2,29.77,16.98,68.2,37.0,excellent
24.52,9.09,7.95,23.51,11.43,4.27,6.42,1.21,29.46,16.98,68.3,37.0,excellent
24.63,8.98,7.92,23.29,11.43,4.29,6.44,1.21,29.3,16.98,68.4,37.0,excellent
24.63,9.05,7.95,23.29,11.29,4.31,6.47,1.21,29.61,16.98,68.5,37.0,excellent
24.52,9.01,7.95,23.51,11.34,4.31,6.47,1.21,29.15,16.84,68.5,37.0,excellent
24.75,9.09,7.92,23.29,11.29,4.33,6.49,1.21,29.15,16.98,68.6,37.0,excellent
24.87,9.09,7.92,23.29,11.25,4.33,6.52,1.23,29.15,16.98,68.7,37.1,excellent
24.52,8.98,7.92,23.29,11.25,4.33,6.52,1.22,29.0,16.84,68.6,37.1,excellent
24.63,8.87,7.8,23.18,11.02,4.21,6.44,1.15,28.7,16.63,68.7,37.1,excellent
24.29,8.98,7.83,23.18,11.11,4.25,6.47,1.17,28.41,16.77,68.7,37.1,excellent
24.52,8.91,7.83,23.4,11.16,4.23,6.47,1.15,28.7,16.63,68.7,37.1,excellent
24.63,8.91,7.83,23.29,11.16,4.25,6.47,1.2,28.41,16.84,68.8,37.1,excellent
24.75,8.98,7.8,22.96,11.16,4.25,6.49,1.17,28.41,16.84,68.8,37.2,excellent
24.4,8.98,7.83,22.96,11.07,4.31,6.54,1.17,28.41,16.91,68.8,37.1,excellent
24.75,8.91,7.8,23.07,11.02,4.27,6.54,1.17,28.41,16.77,68.1,36.4,excellent
24.52,9.01,7.8,22.96,10.98,4.31,6.6,1.18,28.26,16.84,68.8,37.1,excellent
24.52,8.98,7.83,22.96,10.98,4.33,6.57,1.2,28.41,16.7,68.8,37.1,excellent
24.52,8.8,7.68,22.96,10.89,4.21,6.44,1.11,27.69,16.49,68.9,37.2,excellent
24.4,8.87,7.71,22.86,10.89,4.21,6.47,1.11,27.83,16.42,68.8,37.2,excellent
24.4,8.87,7.74,22.75,10.89,4.21,6.47,1.12,27.83,16.22,68.9,37.2,excellent
24.4,8.94,7.77,22.64,10.85,4.23,6.49,1.12,28.26,16.42,69.1,37.1,excellent
24.52,8.87,7.71,22.64,10.81,4.27,6.52,1.14,27.83,16.42,69.2,37.3,excellent
24.63,8.84,7.74,22.96,10.85,4.27,6.52,1.12,28.12,16.56,69.3,37.2,excellent
24.4,8.94,7.74,22.86,10.81,4.25,6.57,1.14,27.97,16.91,69.4,37.2,excellent
24.29,8.84,7.74,22.86,10.76,4.25,6.57,1.15,27.97,16.7,69.3,37.2,excellent
24.29,8.94,7.74,22.64,10.68,4.25,6.6,1.15,27.55,16.91,69.3,37.2,excellent
24.4,8.91,7.71,22.75,10.68,4.27,6.6,1.12,27.97,16.77,69.4,37.2,good
24.29,8.87,7.71,22.86,10.63,4.43,6.65,1.14,27.55,16.56,69.4,37.2,good
24.4,8.91,7.71,22.86,10.68,4.25,6.62,1.15,27.55,16.7,69.4,37.4,good
24.52,8.98,7.68,22.86,10.55,4.27,6.67,1.14,27.97,16.77,69.4,37.3,good
24.29,8.87,7.68,22.64,10.59,4.29,6.65,1.15,27.55,16.77,69.4,37.2,good
24.17,8.91,7.65,22.64,10.51,4.29,6.7,1.14,27.83,16.7,68.8,36.9,good
24.4,8.84,7.62,22.86,10.51,4.25,6.7,1.14,27.41,16.63,69.5,37.3,good
24.29,8.8,7.68,22.64,10.51,4.31,6.73,1.16,27.55,16.77,69.5,37.3,good
24.4,8.91,7.62,22.86,10.43,4.33,6.78,1.15,27.55,16.7,69.6,37.3,good
24.17,8.91,7.62,22.54,10.38,4.33,6.75,1.15,27.55,16.7,69.5,37.4,good
24.29,8.8,7.62,22.54,10.34,4.37,6.78,1.15,27.14,16.7,69.6,37.3,good
24.52,8.53,7.65,22.75,10.43,4.35,6.81,1.16,27.41,16.49,69.5,37.3,good
24.29,8.87,7.65,22.75,10.38,4.39,6.81,1.16,27.41,16.49,69.5,37.1,good
24.4,8.91,7.65,22.75,10.38,4.41,6.86,1.16,27.14,16.63,69.6,37.3,good
24.4,8.91,7.62,22.44,10.3,4.51,6.83,1.16,27.27,16.42,69.6,37.4,good
24.4,8.94,7.65,22.44,10.26,4.43,6.89,1.16,27.41,16.42,69.7,37.4,good
24.52,8.87,7.58,22.44,10.22,4.45,6.91,1.17,27.27,16.42,69.7,37.4,good
24.4,8.91,7.58,22.75,10.22,4.43,6.97,1.18,27.14,16.49,69.7,37.4,good
24.52,8.87,7.55,22.75,10.14,4.39,6.97,1.15,27.0,15.82,69.7,37.4,good
24.17,8.8,7.52,22.44,10.1,4.37,6.94,1.15,27.0,16.56,69.7,37.5,good
23.95,8.8,7.52,22.33,10.06,4.35,6.97,1.14,26.86,16.84,69.7,37.4,good
24.29,8.84,7.52,22.54,10.06,4.37,6.97,1.14,26.73,16.84,69.7,37.4,good
24.29,8.8,7.49,22.54,10.06,4.45,6.94,1.12,26.73,16.63,69.7,37.4,good
23.95,8.87,7.49,22.23,9.98,4.49,6.94,1.12,26.73,16.7,69.7,37.4,good
24.29,8.77,7.46,22.44,9.94,4.55,6.97,1.12,26.6,16.77,69.8,37.4,good
24.17,8.8,7.46,22.54,9.94,4.51,7.05,1.15,25.95,16.98,69.9,37.4,good
24.06,8.7,7.43,22.44,9.94,4.53,7.05,1.15,26.33,16.77,70.0,37.1,good
23.95,8.74,7.43,22.33,9.86,4.57,7.02,1.12,26.47,16.7,70.0,37.4,good
23.83,8.7,7.43,22.33,9.83,4.55,7.08,1.14,26.47,16.84,70.0,37.5,good
24.17,8.7,7.43,22.44,9.83,4.55,7.11,1.15,26.2,16.7,70.0,37.5,good
23.83,8.67,7.41,22.13,9.75,4.57,7.11,1.15,26.07,16.63,70.0,37.5,good
23.95,8.7,7.41,22.33,9.79,4.55,7.13,1.14,26.2,16.56,70.0,37.5,good
23.95,8.67,7.35,22.33,9.71,4.53,7.11,1.15,26.07,16.02,70.1,37.5,good
24.06,8.74,7.38,22.13,9.67,4.55,7.19,1.15,25.95,16.49,70.0,37.7,good
23.72,8.6,7.38,22.33,9.67,4.51,7.19,1.16,25.69,15.69,70.1,37.5,good
23.95,8.67,7.38,22.33,9.63,4.51,7.19,1.16,25.82,16.35,70.2,37.5,good
23.83,8.63,7.32,22.33,9.6,4.49,7.16,1.15,25.82,16.15,70.1,37.5,good
23.83,8.6,7.32,22.03,9.56,4.53,7.25,1.14,25.82,16.15,70.1,37.5,good
23.61,8.63,7.32,22.23,9.52,4.49,7.3,1.14,25.69,16.35,70.1,37.5,good
23.61,8.67,7.29,22.13,9.48,4.8,7.36,1.14,25.57,16.28,70.2,37.5,good
23.61,8.6,7.29,22.23,9.48,4.53,7.33,1.16,25.57,16.02,70.2,37.7,good
23.95,8.63,7.26,22.03,9.41,4.53,7.39,1.16,25.57,16.22,70.2,37.5,good
23.61,8.53,7.26,22.13,9.41,4.53,7.42,1.15,25.32,16.56,70.3,37.6,good
23.72,8.6,7.26,22.23,9.34,4.53,7.36,1.15,25.57,16.7,70.1,37.3,good
23.72,8.57,7.23,22.03,9.3,4.55,7.42,1.15,25.32,16.7,70.1,37.6,good
23.61,8.67,7.26,22.23,9.3,4.55,7.36,1.16,25.2,16.7,70.2,37.5,good
23.61,8.67,7.23,22.03,9.3,4.53,7.42,1.12,25.32,16.63,70.0,37.5,good
23.83,8.6,7.23,22.03,9.23,4.55,7.45,1.16,25.07,16.7,70.0,37.6,good
23.61,8.57,7.23,22.23,9.26,4.51,7.48,1.15,25.07,16.63,70.1,37.5,good
23.5,8.74,7.23,22.03,9.15,4.57,7.51,1.15,25.07,16.98,70.2,37.6,good
23.61,8.53,7.23,22.13,9.15,4.55,7.54,1.16,24.95,16.84,70.2,37.5,good
23.39,8.5,7.2,22.03,9.12,4.55,7.51,1.16,24.95,16.7,70.3,37.6,good
23.83,8.57,7.17,22.03,9.05,4.59,7.48,1.15,24.95,16.7,70.3,37.6,good
23.61,8.57,7.2,22.03,9.01,4.61,7.51,1.16,24.95,16.91,70.4,37.6,good
23.72,8.53,7.17,21.93,9.01,4.61,7.54,1.16,24.71,16.7,70.2,37.6,good
23.72,8.6,7.14,21.93,8.98,4.63,7.51,1.15,24.83,16.77,70.3,37.6,good
23.5,8.6,7.17,21.83,8.94,4.63,7.62,1.14,24.01,16.77,70.3,37.6,good
23.5,8.6,7.14,21.83,8.91,4.65,7.62,1.15,24.83,16.7,69.6,36.8,good
23.5,8.53,7.14,22.03,8.94,4.63,7.68,1.16,24.48,16.84,70.5,37.6,good
23.72,8.53,7.11,22.03,8.91,4.67,7.68,1.16,24.36,16.84,70.5,37.6,good
23.39,8.47,7.06,21.73,8.8,4.65,7.68,1.12,24.59,16.63,70.6,37.6,good
23.28,8.43,7.06,21.63,8.8,4.67,7.75,1.14,24.24,16.7,70.6,37.6,good
23.5,8.37,7.03,21.63,8.73,4.65,7.68,1.14,24.24,16.49,70.7,37.6,good
23.28,8.4,7.06,21.83,8.8,4.71,7.78,1.16,24.24,16.56,70.7,37.6,good
23.18,8.4,7.03,21.73,8.7,4.76,7.84,1.16,24.36,16.63,70.8,37.8,good
23.18,8.33,7.03,21.83,8.73,4.71,7.87,1.15,24.36,16.63,70.8,37.6,good
23.28,8.27,7.0,21.93,8.67,4.73,7.93,1.16,24.01,16.42,70.9,37.6,good
23.18,8.27,6.97,21.83,8.63,4.73,7.96,1.16,23.78,16.49,70.9,37.6,good
23.39,8.23,6.94,21.63,8.56,4.78,7.93,1.16,23.78,16.49,70.9,37.6,good
23.28,8.23,6.94,21.83,8.56,4.78,7.96,1.15,24.01,16.49,70.8,37.7,good
23.28,8.23,6.89,21.63,8.5,4.9,8.05,1.17,23.78,16.35,70.8,37.7,good
23.28,8.27,6.86,21.63,8.46,4.82,8.02,1.15,23.9,16.56,70.8,37.8,good
22.96,8.07,6.86,21.53,8.43,4.82,8.09,1.16,23.56,16.49,70.8,37.6,good
23.07,8.14,6.86,21.53,8.43,4.82,8.09,1.16,23.56,16.28,70.8,37.7,good
22.96,8.11,6.83,21.83,8.37,4.86,8.05,1.17,23.67,16.49,71.4,38.5,good
22.86,8.14,6.83,21.73,8.37,4.82,8.15,1.16,23.56,16.28,70.8,37.7,good
23.07,8.07,6.81,21.53,8.33,4.88,8.15,1.16,23.56,16.49,70.8,37.7,good
22.75,8.11,6.81,21.63,8.3,4.9,8.18,1.16,23.45,16.35,71.0,37.6,good
22.65,8.01,6.75,21.43,8.27,4.88,8.15,1.12,23.23,16.22,70.9,37.8,good
22.65,7.98,6.72,21.43,8.2,4.9,8.21,1.12,23.01,16.15,71.0,37.7,good
22.65,5.74,6.78,21.63,8.24,4.92,8.25,1.16,23.12,16.15,71.0,37.7,good
22.75,7.98,6.75,21.53,8.24,4.95,8.25,1.14,23.23,16.35,70.9,37.4,good
22.75,7.95,6.7,21.33,8.14,4.9,8.31,1.14,22.8,16.15,71.0,37.7,good
22.65,8.01,6.72,21.24,8.14,4.99,8.34,1.15,23.01,16.35,71.0,37.7,good
22.54,7.92,6.72,21.33,8.11,4.99,8.41,1.16,22.91,16.15,71.1,37.7,good
22.75,7.92,6.61,21.05,8.08,5.03,8.34,1.12,22.8,16.22,70.9,37.8,good
22.54,7.88,6.67,21.43,8.11,5.01,8.41,1.16,22.8,16.15,71.0,37.8,good
22.54,7.88,6.61,21.33,8.01,5.05,8.44,1.15,22.8,16.08,71.0,37.8,good
22.54,7.85,6.61,21.43,8.01,5.08,8.51,1.16,22.69,16.08,70.9,37.8,good
22.54,7.79,6.61,21.33,8.01,5.08,8.51,1.15,22.59,16.08,70.9,37.7,good
22.54,7.76,6.53,21.05,7.92,5.05,8.51,1.16,22.38,16.15,70.9,37.8,good
22.44,7.82,6.56,21.24,7.95,5.08,8.61,1.16,22.48,16.08,70.9,37.8,good
22.44,7.82,6.56,21.14,7.92,5.12,8.64,1.17,22.38,15.95,70.8,37.8,good
22.65,7.82,6.53,20.95,7.86,5.16,8.61,1.15,22.48,16.02,70.8,37.8,good
22.54,7.7,6.51,21.14,7.83,5.19,8.61,1.14,22.17,16.02,70.9,37.8,good
22.24,7.73,6.53,21.14,7.83,5.16,8.64,1.15,22.38,15.95,70.8,37.0,good
22.44,7.76,6.51,21.05,7.8,5.21,8.75,1.16,22.07,15.82,70.8,37.8,good
22.54,7.64,6.48,20.95,7.77,5.23,8.78,1.18,22.07,15.69,70.8,37.8,good
22.44,7.7,6.48,20.86,7.74,5.23,8.81,1.16,21.97,15.88,70.9,37.9,good
22.34,7.67,6.51,21.14,7.77,5.28,8.78,1.17,22.17,15.69,70.8,37.8,good
22.24,7.67,6.48,21.05,7.74,5.23,8.85,1.17,22.07,15.82,70.9,37.8,good
22.24,7.58,6.48,21.05,7.71,5.23,8.85,1.18,21.87,15.75,70.9,37.8,good
22.14,7.61,6.45,20.95,7.71,5.23,8.88,1.2,21.87,15.62,71.5,38.0,good
22.34,7.55,6.45,20.95,7.65,5.28,8.88,1.16,21.77,15.75,70.9,37.9,good
22.44,7.55,6.43,20.77,7.65,5.28,8.95,1.18,21.67,15.62,71.0,37.8,good
22.14,7.49,6.4,20.77,7.65,5.19,8.88,1.14,21.47,15.43,70.9,37.8,good
22.44,7.55,6.45,20.95,7.65,5.32,8.99,1.2,21.67,15.5,71.0,37.8,good
22.03,7.55,6.4,20.86,7.56,5.3,9.02,1.14,21.57,15.43,71.1,37.8,good
22.14,7.52,6.43,20.95,7.59,5.55,9.1,1.2,21.57,15.56,71.1,37.8,good
22.03,7.4,6.38,20.77,7.5,5.25,9.02,1.14,21.47,15.56,71.7,38.0,good
22.24,7.49,6.38,20.58,7.5,5.34,9.1,1.16,21.57,15.75,71.1,37.8,good
22.24,7.43,6.38,20.77,7.47,5.39,9.06,1.17,21.38,15.62,71.3,37.8,good
22.24,7.46,6.35,20.49,7.44,5.39,9.06,1.15,21.38,15.69,71.2,37.5,good
22.14,7.55,6.4,20.77,7.44,5.37,9.1,1.16,21.38,15.5,71.2,37.8,good
22.14,7.43,6.35,20.49,7.41,5.39,9.13,1.16,21.09,15.5,71.2,37.8,good
22.24,7.4,6.27,20.13,7.35,5.39,9.17,1.16,21.28,15.43,71.2,37.9,good
22.24,7.4,6.35,20.67,7.38,5.46,9.2,1.17,21.09,15.56,71.2,37.9,good
22.03,7.34,6.35,20.58,7.38,5.43,9.28,1.16,20.99,15.62,71.2,37.9,good
22.24,8.7,6.3,20.31,7.32,5.48,9.24,1.16,21.09,15.43,71.2,37.9,good
22.03,7.4,6.32,20.49,7.35,5.5,9.24,1.16,20.99,15.5,71.2,37.7,good
22.14,7.31,6.3,20.31,7.29,5.53,9.28,1.15,20.9,15.37,71.2,37.9,good
22.03,7.31,6.3,20.22,7.27,5.53,9.28,1.14,20.99,15.5,71.2,37.9,good
22.14,7.31,6.3,20.31,7.27,5.57,9.39,1.17,20.8,15.43,71.3,37.9,good
22.03,7.34,6.3,20.31,7.24,5.6,9.43,1.15,20.9,15.5,71.3,37.9,good
21.93,7.37,6.32,20.4,7.24,5.62,9.39,1.15,20.9,15.56,71.3,37.9,good
21.93,7.31,6.3,20.4,7.21,5.6,9.39,1.16,20.99,15.56,71.3,37.9,good
22.03,7.34,6.3,20.22,7.15,5.46,9.43,1.16,20.62,15.69,71.3,37.9,good
22.14,7.34,6.3,20.13,7.15,5.6,9.46,1.16,20.62,15.43,71.3,37.9,good
22.03,7.37,6.3,20.31,7.15,5.64,9.46,1.17,20.62,15.62,71.3,37.9,good
22.03,7.25,6.3,20.13,7.15,5.64,9.46,1.17,20.52,15.5,71.4,37.9,good
21.93,7.31,6.3,20.13,7.13,5.64,9.5,1.16,20.62,15.5,71.4,37.9,good
21.93,7.19,6.22,19.95,7.07,5.57,9.46,1.11,20.25,15.5,71.5,37.9,good
21.84,7.25,6.25,20.04,7.1,5.6,9.43,1.11,20.34,15.5,71.5,37.9,good
21.93,7.22,6.22,19.95,7.07,5.64,9.43,1.1,20.25,15.43,72.0,38.1,good
21.84,7.16,6.22,20.04,7.04,5.69,9.46,1.11,20.25,15.5,71.5,37.9,good
21.93,7.22,6.22,20.04,7.01,5.69,9.46,1.12,20.25,15.5,71.6,37.9,good
22.14,7.22,6.22,19.77,7.01,5.71,9.5,1.12,20.16,15.5,72.1,38.5,good
22.03,7.25,6.22,19.77,6.99,5.67,9.61,1.14,20.07,15.31,71.5,37.9,good
21.93,7.22,6.25,19.95,6.99,5.69,9.65,1.14,19.98,15.12,71.6,37.9,good
22.24,7.16,6.22,19.18,7.01,5.74,9.69,1.16,19.98,15.12,71.7,37.9,good
21.93,7.22,6.25,19.86,6.99,5.74,9.73,1.16,19.98,15.12,72.2,38.0,good
22.03,7.19,6.27,19.86,6.96,5.81,9.73,1.17,19.98,15.18,71.6,37.9,good
22.14,6.97,6.25,19.69,6.93,5.81,9.81,1.17,19.89,15.18,71.7,37.9,good
22.14,7.16,6.27,19.95,6.96,5.86,9.81,1.16,20.07,15.06,71.7,37.6,good
22.24,7.22,6.3,19.86,6.96,5.91,9.88,1.21,19.89,14.94,71.7,37.9,good
22.03,7.22,6.27,19.86,6.88,5.91,9.92,1.17,19.89,15.31,71.8,37.9,good
22.75,7.19,6.25,19.69,6.8,5.96,9.92,1.18,19.98,15.75,71.7,37.9,good
21.84,7.08,6.25,19.86,6.82,5.96,9.92,1.17,19.81,15.75,71.8,37.9,good
21.84,7.05,6.25,19.77,6.82,5.93,10.0,1.2,19.81,15.43,71.8,37.9,good
22.03,7.08,6.22,19.6,6.77,5.98,10.04,1.18,19.72,15.62,71.8,37.9,good
22.24,7.14,6.22,19.51,6.77,6.01,10.08,1.2,19.72,15.62,71.8,37.9,good
22.03,7.11,6.22,19.6,6.8,6.01,10.08,1.2,19.72,15.5,72.3,38.0,good
21.93,7.05,6.22,19.51,6.74,6.03,10.04,1.17,19.46,15.62,72.3,38.0,good
22.14,7.11,6.22,19.51,6.72,6.08,10.16,1.18,19.72,15.5,72.4,38.0,good
22.14,6.99,6.19,19.43,6.72,6.11,10.12,1.17,19.37,15.5,72.3,38.0,good
22.14,7.05,6.22,19.6,6.69,6.11,10.2,1.17,19.55,15.56,72.4,38.0,good
21.93,7.19,6.22,19.69,6.69,6.11,10.2,1.2,19.55,15.31,72.5,38.0,good
21.93,7.05,6.17,19.43,6.64,6.18,10.29,1.18,19.55,15.37,72.4,38.1,good
22.03,6.99,6.14,19.34,6.61,6.23,10.29,1.17,19.46,15.25,72.4,38.0,good
21.84,6.97,6.14,19.34,6.64,6.21,10.41,1.18,19.46,15.31,72.5,38.0,good
21.74,6.88,6.14,19.51,6.61,6.23,10.33,1.17,19.29,15.43,72.5,38.8,good
22.03,6.97,6.12,19.26,6.56,6.31,10.37,1.17,19.29,15.43,72.5,38.0,good
21.93,6.85,6.14,19.18,6.56,6.28,10.33,1.17,19.04,15.43,72.5,38.0,good
22.24,7.02,6.14,19.26,6.61,6.23,10.37,1.2,19.12,15.31,72.5,38.0,good
22.03,6.97,6.22,19.34,6.61,6.23,10.29,1.17,19.21,15.62,72.5,38.1,good
22.34,7.08,6.25,19.26,6.58,6.26,10.25,1.2,19.12,15.69,72.6,38.0,good
22.24,8.27,6.22,19.26,6.58,6.23,10.29,1.17,19.04,15.82,72.5,38.0,good
22.03,6.99,6.25,19.51,6.72,6.13,10.25,1.17,19.12,15.88,72.0,37.9,good
22.44,7.02,6.27,19.18,6.64,6.21,10.25,1.2,19.21,15.95,72.6,38.0,good
22.44,6.99,6.3,19.18,6.61,6.21,10.29,1.17,19.12,15.75,72.6,38.0,good
22.54,7.08,6.35,19.18,6.64,6.21,10.2,1.18,19.12,15.82,72.6,38.0,good
22.54,7.11,6.35,19.18,6.61,6.26,10.2,1.17,19.12,15.82,72.6,38.0,good
22.34,7.14,6.38,19.26,6.61,6.33,10.33,1.21,19.21,15.69,72.6,38.0,good
22.44,7.08,6.35,19.09,6.53,6.39,10.25,1.16,18.96,15.69,72.6,38.0,good
22.34,7.11,6.35,19.26,6.53,6.39,10.41,1.2,19.12,15.69,72.0,37.0,good
22.44,6.99,6.3,19.09,6.51,6.41,10.37,1.17,18.87,15.37,72.6,38.0,good
22.14,7.02,6.3,19.18,6.51,6.44,10.49,1.2,18.96,15.43,72.6,38.0,good
22.14,7.02,6.27,19.09,6.48,6.46,10.54,1.18,18.96,15.25,72.7,38.0,good
22.34,6.94,6.25,19.01,6.43,6.49,10.58,1.18,18.87,15.25,72.6,38.1,good
21.93,6.91,6.22,19.09,6.38,6.52,10.62,1.2,18.79,15.31,72.6,38.1,good
21.93,6.85,6.22,19.18,6.4,6.79,10.62,1.2,18.63,15.25,72.6,38.1,good
22.24,6.85,6.19,18.93,6.38,6.54,10.66,1.18,18.79,15.37,72.5,38.3,good
22.03,6.8,6.25,19.09,6.38,6.57,10.66,1.18,18.55,15.37,72.7,38.1,good
22.24,6.83,6.22,19.01,6.38,6.54,10.62,1.17,18.55,15.5,72.5,38.1,good
22.34,6.91,6.22,18.93,6.38,6.57,10.66,1.2,18.71,15.5,71.9,37.8,good
22.24,6.91,6.22,18.84,6.35,6.62,10.71,1.21,18.63,15.5,72.4,38.2,good
22.03,6.85,6.19,18.76,6.33,6.62,10.79,1.21,18.63,15.62,72.4,38.2,good
22.03,6.8,6.19,19.01,6.33,6.65,10.84,1.21,18.47,15.56,72.5,38.1,good
21.93,6.83,6.19,18.84,6.3,6.68,10.79,1.18,18.47,15.31,72.4,38.2,good
22.14,6.74,6.14,18.68,6.28,6.73,10.79,1.17,18.39,15.25,72.3,38.2,good
21.93,6.8,6.17,18.93,6.3,6.7,10.84,1.17,18.71,15.31,72.3,38.2,good
22.03,6.77,6.14,18.68,6.3,6.73,10.97,1.21,18.47,15.25,72.3,38.2,good
21.93,6.72,6.09,18.76,6.23,6.79,11.01,1.2,18.39,15.43,72.3,38.1,good
21.93,6.66,6.04,18.6,6.18,6.84,11.1,1.18,18.23,15.5,72.3,38.2,good
21.74,6.69,6.07,18.6,6.18,6.87,11.19,1.21,18.39,15.43,72.3,38.2,good
21.84,6.61,6.07,18.6,6.18,6.87,11.19,1.18,18.23,15.43,72.2,38.2,good
21.84,6.58,6.07,18.76,6.23,6.84,11.15,1.18,18.15,15.56,72.2,38.2,good
21.74,6.66,6.09,18.68,6.2,6.87,11.1,1.2,18.23,15.69,72.2,38.2,good
21.93,6.69,6.09,18.52,6.2,6.87,11.15,1.21,18.31,15.62,72.2,38.4,good
21.74,6.69,6.14,18.6,6.23,6.87,11.06,1.17,18.15,15.75,72.3,38.2,good
22.03,6.66,6.14,18.6,6.23,6.81,11.15,1.2,18.31,15.69,72.3,38.2,good
22.24,6.63,6.17,18.52,6.23,6.79,11.15,1.2,18.15,15.75,72.3,38.2,good
22.03,6.72,6.19,18.68,6.2,6.9,11.1,1.2,18.07,15.5,72.3,38.2,good
21.93,6.69,6.19,18.6,6.15,6.95,11.06,1.2,18.0,15.31,72.3,38.2,good
22.03,6.74,6.19,18.68,6.18,6.95,11.19,1.21,18.15,15.25,72.3,38.2,good
22.24,6.66,6.17,18.44,6.13,6.98,11.15,1.18,18.0,15.37,72.2,38.4,good
22.34,6.69,6.17,18.44,6.11,6.98,11.15,1.18,18.0,15.43,72.4,38.2,good
22.34,6.16,6.19,18.44,6.15,6.95,11.15,1.18,18.0,15.5,72.4,38.2,good
22.24,6.74,6.22,18.6,6.18,6.95,11.19,1.18,18.0,15.62,71.8,37.9,good
18.08,5.89,4.06,17.82,4.18,9.2,14.38,1.2,16.88,14.88,72.4,38.2,good
15.24,4.41,3.7,17.37,4.18,10.51,18.0,1.22,15.34,12.82,72.5,38.2,good
15.12,4.15,3.81,17.37,4.46,10.43,18.51,1.22,15.03,12.13,72.5,38.1,acceptable
15.18,4.19,3.98,17.44,4.78,10.14,17.91,1.18,15.09,12.23,72.6,38.1,acceptable
16.01,4.39,4.22,17.74,5.09,9.57,16.72,1.2,15.15,12.37,72.6,38.0,acceptable
16.69,4.58,4.42,17.74,5.39,9.02,15.7,1.2,15.41,12.82,72.7,38.0,acceptable
17.7,4.76,4.62,17.74,5.61,8.64,14.89,1.2,15.53,13.29,72.8,38.0,acceptable
18.47,5.02,4.88,17.82,5.8,8.54,14.32,1.23,15.86,13.56,72.8,38.0,acceptable
19.04,5.2,5.07,18.05,6.01,8.15,13.84,1.23,16.12,14.17,72.8,38.0,acceptable
19.8,5.41,5.28,18.05,6.13,8.02,13.15,1.22,16.33,14.58,72.8,38.0,acceptable
20.51,5.62,5.44,17.97,6.23,7.89,12.77,1.21,16.6,14.7,72.8,38.0,acceptable
20.97,5.81,5.6,18.05,6.33,7.68,12.45,1.23,16.74,15.0,72.8,38.0,acceptable
21.35,5.96,5.79,18.28,6.48,7.47,12.15,1.22,17.03,15.43,72.9,38.0,acceptable
21.93,6.11,5.94,18.13,6.48,7.47,11.9,1.22,16.88,15.37,72.8,38.2,acceptable
22.34,6.26,6.07,18.05,6.51,7.47,11.66,1.22,17.17,15.5,72.7,38.0,acceptable
22.65,6.42,6.14,17.97,6.46,7.47,11.52,1.22,17.03,15.82,72.8,38.0,acceptable
22.86,6.5,6.22,18.13,6.48,7.47,11.52,1.21,17.1,15.75,72.8,38.0,acceptable
22.86,6.53,6.32,18.05,6.48,7.47,11.42,1.23,17.25,15.82,72.7,38.0,acceptable
23.28,6.66,6.4,18.13,6.46,7.44,11.33,1.22,17.32,15.88,72.8,38.0,acceptable
23.28,6.72,6.45,17.97,6.4,7.47,11.33,1.23,17.32,15.95,72.8,38.0,acceptable
23.61,6.72,6.53,17.97,6.46,7.44,11.24,1.22,17.32,15.95,72.8,38.1,acceptable
23.5,6.74,6.61,18.2,6.48,7.38,11.19,1.23,17.32,16.02,72.8,38.0,acceptable
23.72,6.8,6.64,17.97,6.43,7.41,11.1,1.22,17.32,16.22,72.9,38.0,acceptable
23.61,6.77,6.56,17.89,6.33,7.47,11.29,1.24,17.39,16.22,72.3,37.6,acceptable
23.5,6.8,6.59,18.05,6.28,7.47,11.24,1.23,17.39,16.08,72.9,38.0,acceptable
23.18,6.63,6.45,17.89,6.23,7.56,11.42,1.22,17.1,15.75,72.9,38.1,acceptable
23.28,6.69,6.56,17.82,6.23,7.65,11.38,1.24,17.32,15.75,72.9,38.1,acceptable
23.39,6.69,6.64,18.05,6.25,7.62,11.33,1.26,17.25,15.69,72.8,38.2,acceptable
23.5,6.69,6.64,17.89,6.23,7.62,11.33,1.23,17.1,15.88,72.8,38.2,acceptable
23.5,6.77,6.72,17.82,6.23,7.59,11.24,1.22,17.17,16.15,72.8,38.2,acceptable
23.72,6.77,6.75,17.82,6.25,7.53,11.15,1.22,17.25,16.28,72.7,38.2,acceptable
24.17,6.88,6.83,17.74,6.2,7.59,11.1,1.23,17.25,16.08,72.8,38.2,acceptable
24.06,6.94,6.89,17.82,6.23,7.56,11.06,1.22,17.25,15.88,72.6,38.2,acceptable
24.4,6.99,6.92,17.67,6.2,7.56,11.15,1.26,17.39,16.08,72.7,38.2,acceptable
