MQ136,MQ137,MQ5,MQ8,Humidity,Temperature,Label
47.93,24.25,13.59,28.86,37.6,25.8,accept
47.93,24.6,13.71,29.13,37.5,25.7,accept
47.93,24.72,13.53,28.6,37.8,25.8,accept
47.93,24.72,13.59,28.79,37.7,25.8,accept
47.93,25.32,13.59,28.39,38.1,26.0,accept
47.28,24.25,13.56,28.2,38.0,26.0,accept
47.28,23.57,13.59,28.81,37.5,25.8,accept
47.61,23.79,13.64,28.99,37.3,25.7,accept
47.61,24.48,13.44,28.27,37.9,25.9,accept
47.61,24.6,13.33,27.77,38.1,26.1,accept
47.61,24.6,13.59,28.78,37.7,25.8,accept
47.28,24.02,13.37,28.14,37.8,25.9,accept
46.96,23.57,13.16,27.23,38.2,26.2,accept
47.61,24.6,13.53,28.59,37.8,25.8,accept
47.28,24.02,13.65,28.43,37.8,25.9,accept
47.61,24.36,13.53,28.62,37.6,25.8,accept
47.28,23.35,13.79,29.2,37.3,25.7,accept
47.93,24.6,13.54,28.78,37.7,25.8,accept
47.28,23.57,13.46,28.39,37.7,25.9,accept
47.61,24.48,13.28,27.75,38.2,26.1,accept
47.61,24.6,13.28,27.47,38.4,26.1,accept
47.61,23.91,13.4,28.39,37.7,25.9,accept
47.61,24.13,13.61,29.0,37.4,25.7,accept
47.61,24.95,13.65,28.28,38.2,26.0,accept
47.61,24.48,13.47,28.46,37.8,25.9,accept
46.96,23.57,13.27,27.61,38.0,26.1,accept
47.93,24.72,13.59,28.8,37.8,25.8,accept
47.28,23.91,13.59,28.41,38.0,25.9,accept
47.61,24.48,13.41,28.23,37.9,25.9,accept
47.93,25.19,13.82,29.01,37.8,25.8,accept
47.61,24.36,13.65,29.06,37.4,25.7,accept
47.93,25.32,13.57,28.18,38.2,26.0,accept
47.28,24.02,13.18,27.26,38.1,26.1,accept
47.28,24.48,13.22,27.43,38.3,26.1,accept
47.61,24.48,13.47,28.58,37.8,25.8,accept
47.28,24.36,13.52,27.98,38.1,26.1,accept
47.28,23.68,13.6,28.99,37.3,25.7,accept
47.61,24.13,13.46,28.39,37.7,25.9,accept
47.61,24.02,13.49,28.6,37.6,25.8,accept
47.61,24.6,13.59,28.78,37.7,25.8,accept
47.61,24.25,13.26,27.63,38.1,26.1,accept
47.28,24.25,13.53,28.08,38.2,26.0,accept
47.61,24.48,13.28,27.66,38.1,26.1,accept
47.61,24.48,13.41,28.25,37.8,25.9,accept
47.93,25.19,13.78,29.24,37.6,25.7,accept
47.61,24.36,13.59,28.94,37.5,25.7,accept
47.61,24.6,13.26,27.45,38.3,26.1,accept
47.28,23.57,13.65,28.91,37.5,25.8,accept
47.61,24.48,13.22,27.28,38.2,26.1,accept
47.93,24.72,13.59,28.79,37.7,25.8,accept
47.28,24.02,13.86,29.31,37.5,25.7,accept
47.28,24.25,13.61,28.4,37.9,25.9,accept
47.93,24.6,13.58,28.78,37.8,25.8,accept
47.61,24.36,13.66,29.0,37.5,25.7,accept
47.28,24.25,13.46,27.85,38.2,26.1,accept
47.61,24.36,13.34,27.97,38.0,26.0,accept
47.61,25.07,13.65,28.4,38.1,25.9,accept
47.61,23.68,13.56,28.79,37.5,25.8,accept
47.28,23.57,13.48,28.39,37.7,25.9,accept
47.28,24.13,13.59,28.22,37.9,26.0,accept
47.61,24.13,13.85,29.19,37.5,25.8,accept
47.61,24.83,13.97,29.42,37.6,25.7,accept
47.61,24.13,13.52,28.6,37.6,25.8,accept
47.61,24.48,13.49,28.56,37.8,25.9,accept
47.93,25.32,13.53,28.0,38.4,26.1,accept
47.61,24.6,13.4,28.01,38.1,26.0,accept
47.61,24.72,13.98,29.49,37.5,25.7,accept
47.61,24.48,13.44,28.23,37.8,25.9,accept
47.61,24.36,13.34,27.94,37.9,26.0,accept
47.28,24.13,13.78,29.19,37.5,25.7,accept
47.61,24.25,13.52,28.59,37.6,25.8,accept
47.61,25.07,13.53,28.0,38.4,26.1,accept
47.61,24.83,13.85,29.19,37.7,25.7,accept
47.61,24.48,13.66,29.08,37.5,25.7,accept
47.61,24.6,13.46,28.35,37.9,25.9,accept
47.61,24.48,13.53,28.77,37.7,25.8,accept
47.93,24.6,13.59,28.79,37.8,25.8,accept
47.28,24.13,13.16,27.25,38.1,26.1,accept
47.61,24.6,13.46,28.32,37.9,25.9,accept
47.28,24.36,13.34,27.89,38.0,26.0,accept
47.61,23.79,13.44,28.38,37.7,25.9,accept
47.28,24.02,13.84,29.31,37.4,25.7,accept
47.93,24.25,13.53,28.65,37.6,25.8,accept
46.65,23.68,13.34,27.63,38.4,26.1,accept
47.61,24.25,13.78,28.99,37.6,25.8,accept
47.61,24.48,13.34,27.98,38.0,26.0,accept
47.93,25.32,13.65,28.4,38.1,25.9,accept
47.61,24.02,13.56,28.79,37.5,25.8,accept
46.96,23.46,13.47,28.01,37.9,26.0,accept
47.61,24.36,13.22,27.26,38.2,26.1,accept
47.61,24.6,13.53,28.59,37.8,25.8,accept
47.28,23.57,13.4,27.97,37.9,26.0,accept
47.28,23.46,13.59,28.75,37.6,25.8,accept
47.28,23.57,13.4,28.36,37.7,25.9,accept
47.28,24.02,13.22,27.61,38.0,26.1,accept
47.61,24.36,13.4,28.21,37.8,25.9,accept
47.61,24.02,13.33,27.82,37.9,26.0,accept
47.61,24.36,13.22,27.27,38.2,26.1,accept
47.61,23.46,13.65,29.02,37.3,25.7,accept
47.28,23.79,13.35,28.05,37.8,25.9,accept
47.61,24.6,13.4,28.02,38.1,26.0,accept
47.61,24.25,13.59,28.84,37.5,25.8,accept
47.93,24.6,13.65,28.99,37.6,25.8,accept
47.28,24.13,13.72,28.77,37.7,25.9,accept
47.61,24.48,13.66,29.08,37.5,25.7,accept
47.28,24.02,13.23,27.6,38.0,26.1,accept
47.61,24.13,13.5,28.6,37.6,25.8,accept
47.61,24.25,13.62,28.99,37.4,25.7,accept
47.93,24.25,13.53,28.61,37.6,25.8,accept
47.61,24.36,13.53,28.6,37.6,25.8,accept
47.61,24.6,13.46,28.35,37.9,25.9,accept
47.61,23.79,13.53,28.8,37.5,25.8,accept
47.93,24.36,13.65,29.06,37.4,25.7,accept
47.28,23.79,13.16,27.25,38.2,26.2,accept
47.61,24.13,13.46,28.4,37.7,25.9,accept
47.93,25.07,13.94,29.43,37.5,25.7,accept
47.28,24.25,13.72,28.79,37.8,25.9,accept
47.61,24.25,13.4,28.18,37.8,25.9,accept
47.61,24.36,13.53,28.66,37.7,25.8,accept
47.93,24.6,13.59,28.79,37.8,25.8,accept
47.28,23.46,13.41,28.09,37.8,25.9,accept
47.93,24.95,13.78,29.19,37.5,25.7,accept
47.61,24.48,13.46,28.5,37.7,25.8,accept
47.28,23.68,13.28,27.62,38.0,26.1,accept
47.61,24.48,13.57,28.77,37.8,25.8,accept
47.61,24.36,13.28,27.64,38.1,26.1,accept
47.93,24.6,13.53,28.6,37.8,25.8,accept
47.61,24.13,13.4,28.2,37.8,25.9,accept
47.61,24.48,13.91,29.39,37.6,25.7,accept
47.28,24.02,13.4,28.15,37.8,25.9,accept
47.61,24.25,13.87,29.26,37.5,25.7,accept
47.28,24.02,13.67,28.78,37.8,25.8,accept
47.61,24.36,13.22,27.39,38.3,26.1,accept
47.61,23.68,13.65,28.99,37.3,25.7,accept
47.93,25.07,13.46,28.01,38.2,26.0,accept
47.61,25.19,13.46,27.82,38.4,26.1,accept
47.61,24.36,13.28,27.63,38.1,26.1,accept
47.61,24.95,13.78,28.61,38.0,25.9,accept
47.28,23.91,13.22,27.54,38.0,26.1,accept
47.61,24.36,13.4,28.2,37.8,25.9,accept
46.96,24.25,13.42,27.81,38.2,26.1,accept
47.28,24.25,13.78,29.18,37.6,25.8,accept
47.61,24.36,13.65,29.05,37.4,25.7,accept
47.93,24.36,13.65,29.12,37.4,25.7,accept
47.61,24.6,13.72,29.13,37.5,25.7,accept
47.28,23.46,13.59,28.79,37.5,25.8,accept
47.61,24.48,13.29,27.73,38.1,26.0,accept
47.61,24.72,13.28,27.55,38.4,26.1,accept
47.93,24.36,13.65,29.04,37.5,25.7,accept
47.93,24.6,13.51,28.54,37.7,25.8,accept
47.61,24.25,13.34,27.85,38.0,26.0,accept
47.28,24.25,13.88,29.4,37.4,25.7,accept
47.28,23.57,13.48,28.39,37.7,25.9,accept
47.28,24.25,13.21,27.26,38.1,26.1,accept
47.61,24.48,13.72,29.1,37.5,25.7,accept
47.93,24.25,13.59,28.89,37.5,25.8,accept
46.96,23.91,13.59,28.48,37.9,25.9,accept
47.93,24.6,13.59,28.78,37.7,25.8,accept
47.93,25.07,13.85,29.3,37.5,25.7,accept
47.61,24.48,13.29,27.73,38.2,26.1,accept
47.28,23.68,13.4,28.06,37.7,25.9,accept
47.28,23.46,13.72,29.13,37.2,25.7,accept
47.61,24.6,13.39,28.01,38.1,26.0,accept
47.61,24.25,13.65,29.0,37.4,25.7,accept
47.28,24.13,13.65,28.6,37.8,25.9,accept
46.96,23.46,13.4,27.86,37.9,26.0,accept
46.96,23.57,13.22,27.27,38.2,26.2,accept
47.61,24.48,13.46,28.26,37.9,25.9,accept
47.61,24.6,13.39,28.01,38.0,26.0,accept
47.61,25.07,13.53,27.92,38.4,26.1,accept
47.93,24.36,13.65,29.04,37.5,25.7,accept
47.93,25.07,13.71,28.49,38.1,26.0,accept
47.61,24.25,13.78,29.0,37.6,25.8,accept
47.28,24.25,13.78,29.18,37.6,25.8,accept
47.61,24.48,13.22,27.45,38.4,26.1,accept
47.28,24.13,13.91,29.41,37.3,25.7,accept
47.28,24.13,13.28,27.63,38.1,26.1,accept
47.61,24.48,13.37,28.0,38.1,26.0,accept
47.28,23.35,13.73,29.16,37.3,25.7,accept
47.61,24.6,13.4,28.02,38.1,26.0,accept
47.28,24.13,13.16,27.26,38.1,26.1,accept
47.93,24.6,13.58,28.78,37.7,25.8,accept
47.61,24.48,13.27,27.45,38.4,26.1,accept
46.96,24.02,13.46,28.02,38.1,26.0,accept
47.61,24.25,13.53,28.63,37.6,25.8,accept
47.61,24.6,13.46,28.31,37.9,25.9,accept
46.96,24.13,13.47,28.01,38.1,26.0,accept
47.93,25.07,13.98,29.51,37.5,25.7,accept
47.28,24.13,13.98,29.5,37.3,25.7,accept
47.61,24.72,13.47,28.38,37.9,25.9,accept
47.61,24.6,13.65,28.99,37.6,25.8,accept
47.28,23.79,13.52,28.59,37.6,25.8,accept
47.93,24.6,13.53,28.59,37.8,25.8,accept
47.28,23.68,13.53,28.43,37.9,25.9,accept
47.93,25.07,13.92,29.43,37.7,25.8,accept
47.61,24.13,13.61,28.99,37.4,25.7,accept
47.93,24.95,13.58,28.51,38.0,25.9,accept
47.28,23.57,13.65,28.99,37.3,25.7,accept
47.61,24.25,13.52,28.63,37.6,25.8,accept
47.28,23.79,13.4,28.07,37.7,25.9,accept
47.28,23.46,13.6,28.98,37.3,25.7,accept
47.61,24.48,13.46,28.34,38.0,25.9,accept
46.96,23.91,13.72,28.97,37.8,25.8,accept
47.61,24.83,13.69,28.42,38.1,26.0,accept
47.93,24.48,13.64,28.95,37.6,25.8,accept
47.61,24.02,13.98,29.46,37.3,25.7,accept
47.28,23.79,13.22,27.58,38.1,26.1,accept
47.93,24.36,13.65,29.08,37.4,25.7,accept
47.61,24.02,13.52,28.6,37.6,25.8,accept
47.28,23.57,13.53,28.59,37.6,25.8,accept
47.61,24.02,13.97,29.48,37.3,25.7,accept
47.28,24.48,13.22,27.44,38.3,26.1,accept
47.61,24.13,13.95,29.48,37.3,25.7,accept
47.61,24.72,13.4,28.01,38.1,26.0,accept
47.61,24.48,13.54,28.77,37.7,25.8,accept
47.28,23.46,13.65,28.95,37.5,25.8,accept
47.61,24.95,13.72,28.62,38.0,25.9,accept
47.61,24.6,13.31,27.74,38.2,26.1,accept
47.61,24.6,13.27,27.45,38.3,26.1,accept
46.96,23.68,13.47,28.18,38.0,25.9,accept
47.61,24.6,13.72,29.11,37.5,25.7,accept
47.93,24.6,13.52,28.59,37.8,25.8,accept
47.61,24.48,13.28,27.72,38.1,26.1,accept
47.28,23.79,13.48,28.59,37.5,25.8,accept
47.93,25.19,13.59,28.36,38.1,26.0,accept
47.28,24.02,13.18,27.26,38.1,26.1,accept
47.61,24.36,13.4,28.21,37.9,25.9,accept
47.61,24.48,13.28,27.69,38.2,26.1,accept
47.93,24.6,13.65,28.99,37.6,25.7,accept
47.61,24.6,13.32,27.77,38.1,26.1,accept
47.61,24.72,13.72,28.62,38.0,25.9,accept
47.61,24.48,13.37,28.01,38.1,26.0,accept
47.93,24.83,13.86,29.23,37.7,25.7,accept
47.28,23.46,13.66,28.97,37.5,25.8,accept
47.61,24.6,13.59,28.79,37.8,25.8,accept
47.93,24.48,13.53,28.68,37.6,25.8,accept
47.93,24.48,13.5,28.52,37.7,25.9,accept
47.61,25.07,13.55,28.0,38.4,26.1,accept
47.61,23.91,13.59,28.99,37.4,25.7,accept
47.61,24.48,13.22,27.45,38.3,26.1,accept
47.61,24.36,13.28,27.63,38.1,26.1,accept
47.61,24.25,13.46,28.4,37.7,25.8,accept
47.93,24.95,13.92,29.41,37.7,25.8,accept
47.93,24.72,13.59,28.8,37.8,25.8,accept
47.28,24.36,13.53,27.98,38.1,26.1,accept
47.61,23.91,13.64,29.0,37.3,25.7,accept
47.28,24.36,13.59,28.2,38.0,26.0,accept
47.61,23.91,13.59,28.97,37.3,25.7,accept
47.61,24.6,13.53,28.59,37.8,25.8,accept
47.93,24.6,13.72,29.19,37.5,25.7,accept
47.61,24.13,13.98,29.49,37.3,25.7,accept
47.61,24.02,13.5,28.59,37.6,25.8,accept
47.93,24.95,13.47,28.2,38.1,26.0,accept
47.28,23.68,13.46,28.39,37.7,25.9,accept
47.61,24.36,13.4,28.24,37.8,25.9,accept
47.61,24.13,13.99,29.58,37.3,25.7,accept
47.93,24.6,13.65,28.99,37.7,25.8,accept
47.61,24.6,13.34,27.81,38.2,26.1,accept
47.61,24.25,13.34,27.92,37.9,26.0,accept
47.28,24.25,13.77,29.15,37.7,25.8,accept
47.93,24.36,13.59,28.91,37.6,25.8,accept
47.61,24.72,13.4,28.06,38.1,26.0,accept
47.61,24.25,13.59,28.9,37.5,25.8,accept
47.61,24.02,13.65,29.17,37.3,25.7,accept
47.28,23.46,13.29,27.82,37.9,26.0,accept
47.28,23.46,13.49,28.59,37.6,25.8,accept
47.61,24.13,13.91,29.39,37.4,25.7,accept
47.93,24.25,13.65,29.03,37.4,25.7,accept
47.61,24.48,13.41,28.23,37.9,25.9,accept
47.28,24.13,13.88,29.37,37.4,25.7,accept
47.28,24.02,13.71,28.99,37.7,25.8,accept
47.28,24.02,13.72,28.76,37.7,25.9,accept
47.28,24.13,13.65,28.41,37.8,25.9,accept
47.28,23.79,13.28,27.62,38.0,26.1,accept
47.61,24.48,13.64,28.98,37.6,25.7,accept
47.61,24.48,13.29,27.73,38.2,26.1,accept
47.28,24.36,13.66,28.71,37.8,25.9,accept
47.61,24.02,13.65,28.99,37.4,25.7,accept
47.93,24.6,13.65,28.97,37.6,25.8,accept
47.28,23.91,13.16,27.26,38.2,26.2,accept
47.28,24.02,13.75,29.0,37.8,25.8,accept
47.61,24.95,13.59,28.2,38.2,26.0,accept
47.61,24.13,13.34,27.83,37.9,26.0,accept
47.28,24.83,13.65,28.21,38.2,26.0,accept
47.28,24.02,13.23,27.62,38.1,26.1,accept
47.93,24.6,13.51,28.59,37.8,25.8,accept
47.28,23.91,13.39,28.05,37.8,25.9,accept
47.61,24.36,13.6,28.93,37.6,25.8,accept
47.28,23.35,13.66,29.01,37.3,25.7,accept
47.93,24.6,13.72,29.19,37.5,25.7,accept
47.61,24.25,13.46,28.39,37.7,25.9,accept
47.61,24.36,13.53,28.75,37.7,25.8,accept
47.93,24.6,13.65,28.99,37.7,25.8,accept
47.61,24.83,13.91,29.23,37.8,25.8,accept
47.61,24.48,13.65,28.97,37.6,25.8,accept
46.96,23.68,13.7,29.02,37.5,25.7,accept
47.61,24.72,13.28,27.6,38.4,26.1,accept
47.93,25.07,13.79,29.25,37.6,25.7,accept
47.61,24.13,13.4,28.16,37.8,25.9,accept
47.61,24.6,13.46,28.33,37.9,25.9,accept
47.93,25.19,13.59,28.22,38.2,26.0,accept
46.96,23.91,13.16,27.19,38.2,26.2,accept
47.61,24.6,13.46,28.36,38.0,25.9,accept
47.61,24.95,13.72,28.6,38.0,25.9,accept
47.28,23.46,13.4,27.97,37.9,26.0,accept
47.93,25.07,13.98,29.56,37.5,25.7,accept
47.61,24.25,13.65,29.07,37.4,25.7,accept
47.61,23.79,13.47,28.59,37.6,25.8,accept
47.61,24.13,13.59,28.83,37.5,25.8,accept
47.28,23.68,13.32,27.82,37.9,26.0,accept
47.61,24.36,13.53,28.63,37.6,25.8,accept
47.28,24.83,13.53,27.99,38.4,26.1,accept
46.96,23.35,13.32,27.62,38.1,26.1,accept
46.96,23.57,13.4,28.01,37.8,25.9,accept
47.61,24.6,13.78,28.99,37.8,25.8,accept
47.61,24.13,13.39,28.15,37.8,25.9,accept
47.61,23.91,13.25,27.63,38.0,26.1,accept
46.96,24.02,13.4,27.74,38.2,26.1,accept
47.61,24.6,13.28,27.44,38.3,26.1,accept
47.28,23.79,13.48,27.83,38.1,26.1,accept
47.61,24.6,13.47,28.33,38.0,25.9,accept
47.61,24.25,13.53,28.61,37.6,25.8,accept
46.96,23.68,13.16,27.25,38.2,26.2,accept
47.61,24.25,13.65,29.0,37.4,25.7,accept
47.61,24.25,13.4,28.2,37.8,25.9,accept
47.28,24.48,13.59,28.19,38.2,26.0,accept
47.61,24.36,13.46,28.46,37.7,25.9,accept
46.96,23.46,13.39,27.63,38.0,26.1,accept
47.28,23.79,13.72,28.91,37.6,25.8,accept
47.61,24.6,13.34,27.78,38.2,26.1,accept
46.96,23.91,13.65,28.94,37.7,25.8,accept
47.93,24.6,13.65,28.98,37.5,25.7,accept
47.93,25.19,13.73,29.05,37.8,25.8,accept
47.61,24.48,13.33,27.79,38.2,26.1,accept
47.28,24.02,13.65,28.42,37.8,25.9,accept
47.61,24.48,13.41,28.22,37.9,25.9,accept
47.61,25.19,13.64,28.21,38.2,26.0,accept
47.61,24.36,13.46,28.4,37.7,25.9,accept
47.61,23.79,13.65,29.1,37.3,25.7,accept
47.61,24.25,13.85,29.08,37.6,25.8,accept
47.93,25.32,13.42,27.82,38.4,26.1,accept
47.28,23.91,13.21,27.26,38.2,26.2,accept
47.28,24.02,13.22,27.63,38.1,26.1,accept
47.93,24.95,13.59,28.78,37.8,25.8,accept
47.28,23.91,13.82,29.29,37.4,25.7,accept
47.93,24.36,13.65,29.08,37.4,25.7,accept
47.61,24.36,13.34,27.96,38.0,26.0,accept
47.93,24.48,13.63,28.98,37.6,25.7,accept
47.28,24.36,13.85,29.27,37.6,25.7,accept
47.28,23.57,13.34,27.83,37.9,26.0,accept
47.61,23.79,13.66,29.04,37.3,25.7,accept
47.93,24.83,13.46,28.17,38.1,26.0,accept
47.28,24.72,13.53,27.99,38.4,26.1,accept
47.93,24.48,13.63,28.95,37.6,25.8,accept
47.93,24.25,13.46,28.39,37.7,25.9,accept
46.96,23.91,13.4,27.99,38.1,26.0,accept
47.28,23.79,13.65,29.0,37.2,25.7,accept
47.93,24.36,13.47,28.42,37.7,25.9,accept
47.61,24.48,13.72,29.09,37.4,25.7,accept
46.96,23.68,13.78,29.17,37.5,25.7,accept
47.61,24.02,13.44,28.39,37.7,25.9,accept
47.61,24.36,13.59,28.94,37.6,25.8,accept
47.61,24.25,13.34,27.87,37.9,26.0,accept
47.61,24.6,13.34,27.82,38.2,26.1,accept
47.28,24.6,13.66,28.42,38.1,25.9,accept
47.28,24.36,13.65,28.43,37.9,26.0,accept
47.28,23.91,13.63,28.39,37.8,25.9,accept
47.61,24.25,13.59,28.89,37.5,25.8,accept
47.61,24.36,13.22,27.43,38.3,26.1,accept
47.93,24.25,13.65,29.02,37.3,25.7,accept
47.61,23.68,13.65,29.01,37.2,25.7,accept
47.61,23.79,13.59,28.83,37.4,25.7,accept
47.28,23.91,13.94,29.4,37.3,25.7,accept
47.28,24.25,13.47,27.9,38.2,26.1,accept
47.61,24.13,13.4,28.18,37.8,25.9,accept
47.28,23.46,13.59,28.75,37.6,25.8,accept
47.28,24.13,13.85,29.23,37.5,25.7,accept
47.61,24.72,13.52,28.38,38.0,25.9,accept
47.61,23.79,13.85,29.3,37.4,25.7,accept
48.26,25.32,13.72,28.95,37.8,25.8,accept
47.93,25.19,13.53,28.14,38.2,26.0,accept
47.93,24.36,13.6,28.92,37.6,25.8,accept
47.61,24.25,13.28,27.63,38.1,26.1,accept
47.93,25.07,13.38,27.73,38.4,26.1,accept
47.28,24.13,13.65,28.8,37.7,25.8,accept
47.61,24.36,13.67,29.1,37.5,25.7,accept
47.28,24.13,13.66,28.81,37.7,25.8,accept
47.61,24.6,13.46,28.3,37.9,25.9,accept
47.28,23.57,13.59,28.8,37.5,25.8,accept
47.93,24.48,13.6,28.96,37.6,25.8,accept
47.93,24.36,13.59,28.92,37.6,25.8,accept
47.28,23.68,13.78,29.18,37.5,25.7,accept
47.28,23.68,13.78,29.18,37.5,25.7,accept
47.93,25.07,13.91,29.41,37.5,25.7,accept
47.61,24.48,13.29,27.74,38.1,26.1,accept
47.61,24.48,13.41,28.24,37.8,25.9,accept
47.61,23.91,13.45,28.39,37.7,25.9,accept
47.93,24.6,13.58,28.78,37.7,25.8,accept
47.61,24.36,13.46,28.42,37.7,25.8,accept
47.61,24.48,13.4,28.2,37.8,25.9,accept
47.61,24.02,13.54,28.8,37.5,25.8,accept
47.61,24.72,13.4,28.02,38.1,26.0,accept
47.93,24.6,13.72,29.14,37.4,25.7,accept
47.28,24.02,13.85,29.31,37.4,25.7,accept
47.61,24.72,13.72,28.61,38.0,25.9,accept
47.28,23.79,13.34,27.83,37.9,26.0,accept
47.61,24.13,13.58,28.82,37.5,25.8,accept
47.93,24.95,13.98,29.45,37.5,25.7,accept
47.61,24.48,13.59,28.78,37.8,25.8,accept
47.61,24.36,13.35,27.98,38.0,26.0,accept
47.28,23.68,13.72,29.04,37.5,25.7,accept
47.93,24.48,13.64,28.98,37.6,25.8,accept
47.93,25.19,13.92,29.4,37.5,25.7,accept
47.93,24.13,13.53,28.0,38.1,26.1,accept
47.28,23.68,13.34,27.82,37.9,26.0,accept
47.61,24.6,13.34,27.82,38.1,26.0,accept
47.28,24.02,13.72,28.78,37.7,25.9,accept
47.61,24.13,13.39,28.19,37.8,25.9,accept
46.96,23.57,13.22,27.5,38.0,26.1,accept
46.96,23.46,13.21,27.25,38.2,26.2,accept
47.93,24.48,13.67,29.17,37.4,25.7,accept
46.96,23.68,13.22,27.27,38.2,26.2,accept
47.28,23.68,13.43,28.1,37.8,25.9,accept
47.61,24.36,13.53,28.64,37.6,25.8,accept
47.61,24.6,13.46,28.31,37.9,25.9,accept
47.61,23.91,13.62,29.0,37.3,25.7,accept
47.28,24.25,13.73,28.97,37.6,25.8,accept
47.28,24.02,13.59,28.2,37.9,26.0,accept
47.93,24.83,13.59,28.75,37.8,25.8,accept
47.61,24.72,13.4,28.03,38.1,26.0,accept
47.61,24.6,13.72,29.18,37.5,25.7,accept
47.28,24.02,13.83,29.23,37.6,25.7,accept
47.93,24.83,13.97,29.43,37.5,25.7,accept
47.61,24.36,13.22,27.42,38.2,26.1,accept
47.93,24.48,13.55,28.77,37.6,25.8,accept
47.61,24.48,13.38,28.01,38.0,26.0,accept
47.28,23.57,13.85,29.28,37.3,25.7,accept
47.61,24.48,13.46,28.35,38.0,25.9,accept
47.61,24.72,13.34,27.82,38.2,26.1,accept
47.61,24.48,13.34,28.0,38.0,26.0,accept
47.28,24.48,13.22,27.45,38.3,26.1,accept
47.28,23.91,13.31,27.83,37.9,26.0,accept
47.61,24.48,13.33,27.78,38.1,26.0,accept
47.61,24.48,13.51,28.57,37.7,25.8,accept
47.61,24.48,13.61,28.97,37.6,25.8,accept
47.61,24.6,13.34,27.8,38.1,26.0,accept
47.61,24.13,13.38,28.18,37.8,25.9,accept
47.28,23.91,13.34,27.82,37.9,26.0,accept
47.28,24.02,13.27,27.62,38.1,26.1,accept
47.93,25.19,13.72,28.99,37.8,25.8,accept
47.28,24.02,13.64,28.8,37.7,25.8,accept
47.61,24.6,13.34,27.81,38.2,26.1,accept
47.61,24.13,13.64,28.99,37.4,25.7,accept
47.61,25.07,13.53,28.16,38.2,26.0,accept
47.61,24.48,13.23,27.44,38.3,26.1,accept
47.93,24.6,13.65,28.99,37.6,25.7,accept
47.61,24.72,13.28,27.58,38.4,26.1,accept
47.28,24.25,13.72,28.77,37.8,25.9,accept
47.61,24.25,13.28,27.63,38.1,26.1,accept
46.96,23.68,13.53,28.37,37.9,25.9,accept
47.28,24.13,13.27,27.63,38.1,26.1,accept
47.93,24.48,13.54,28.78,37.7,25.8,accept
47.28,23.46,13.72,29.15,37.3,25.7,accept
47.28,23.57,13.79,29.18,37.3,25.7,accept
47.61,24.48,13.64,28.96,37.6,25.7,accept
47.61,24.36,13.41,28.21,37.8,25.9,accept
46.96,23.79,13.41,27.97,38.1,26.0,accept
47.28,24.25,13.85,29.24,37.5,25.7,accept
47.93,24.25,13.53,28.6,37.6,25.8,accept
47.28,23.79,13.59,28.8,37.5,25.8,accept
47.61,24.25,13.65,29.0,37.4,25.7,accept
47.61,24.13,13.45,28.39,37.7,25.9,accept
47.61,23.57,13.67,29.12,37.2,25.7,accept
47.61,24.25,13.91,29.42,37.4,25.8,accept
47.28,24.36,13.22,27.27,38.2,26.1,accept
46.96,23.46,13.25,27.52,38.0,26.1,accept
47.28,23.46,13.78,29.19,37.3,25.7,accept
47.61,24.25,13.65,29.03,37.4,25.7,accept
47.61,24.48,13.35,28.0,38.0,26.0,accept
47.61,24.6,13.34,27.8,38.2,26.1,accept
47.28,24.02,13.72,28.99,37.8,25.8,accept
47.28,24.02,13.23,27.62,38.1,26.1,accept
47.61,24.02,13.49,28.59,37.6,25.8,accept
47.28,23.79,13.34,27.83,37.9,26.0,accept
47.61,24.36,13.4,28.2,37.9,25.9,accept
47.28,23.68,13.65,29.04,37.2,25.7,accept
47.28,24.13,13.68,28.71,37.7,25.8,accept
47.61,24.36,13.46,28.43,37.7,25.8,accept
47.61,24.13,13.64,28.99,37.4,25.7,accept
47.61,24.02,13.47,28.6,37.6,25.8,accept
47.28,23.68,13.71,29.16,37.2,25.7,accept
47.28,24.13,13.53,28.0,38.1,26.1,accept
47.93,24.36,13.61,28.98,37.6,25.8,accept
47.28,24.25,13.19,27.26,38.1,26.1,accept
47.61,24.13,13.46,28.39,37.7,25.9,accept
47.93,24.6,13.72,29.17,37.5,25.7,accept
47.93,25.19,13.85,29.34,37.6,25.7,accept
47.28,23.91,13.77,28.97,37.6,25.8,accept
47.61,23.91,13.46,28.39,37.7,25.9,accept
47.28,24.36,13.59,28.39,38.0,26.0,accept
47.61,24.02,13.53,28.59,37.6,25.8,accept
47.28,24.25,13.52,27.94,38.1,26.1,accept
47.61,24.48,13.36,28.0,38.0,26.0,accept
47.61,24.48,13.28,27.68,38.1,26.1,accept
47.28,23.68,13.49,28.59,37.6,25.8,accept
46.96,23.57,13.4,27.72,38.0,26.1,accept
46.96,23.46,13.46,28.35,37.7,25.9,accept
47.28,24.02,13.57,28.22,38.1,26.0,accept
47.61,24.72,13.34,27.82,38.2,26.1,accept
47.61,24.48,13.41,28.23,37.9,25.9,accept
47.28,23.35,13.52,28.4,37.7,25.9,accept
47.28,24.13,13.59,28.19,37.9,26.0,accept
47.28,24.02,13.4,28.16,37.7,25.9,accept
47.28,24.36,13.72,28.95,37.8,25.8,accept
47.93,24.6,13.65,28.98,37.6,25.8,accept
47.28,24.02,13.39,28.13,37.8,25.9,accept
47.93,24.6,13.65,28.99,37.6,25.7,accept
