MQ136,MQ137,MQ5,MQ8,Humidity,Temperature,Label
57.52,28.37,16.27,34.37,47.4,24.2,reject
57.07,28.81,16.35,34.62,47.2,24.1,reject
57.52,29.26,16.43,34.78,47.3,24.1,reject
57.07,28.52,16.26,34.54,47.1,24.1,reject
57.07,28.67,16.35,34.55,47.4,24.1,reject
57.52,28.52,16.26,34.61,46.9,24.1,reject
57.97,29.72,16.68,34.89,47.7,24.2,reject
57.52,28.37,16.34,34.35,47.5,24.2,reject
57.52,28.81,16.5,34.59,47.2,24.1,reject
57.97,29.72,16.68,34.86,47.5,24.2,reject
56.64,28.23,16.18,34.41,47.1,24.1,reject
57.97,29.57,16.58,34.98,47.0,24.1,reject
57.97,29.57,16.59,34.91,47.5,24.1,reject
57.52,28.81,16.45,34.63,47.9,24.2,reject
57.07,28.52,16.25,34.5,46.8,24.2,reject
57.52,28.81,16.48,34.47,47.2,24.2,reject
57.52,29.57,16.6,34.87,47.7,24.1,reject
57.52,28.52,16.43,34.58,47.6,24.1,reject
57.07,28.52,16.26,34.47,47.3,24.1,reject
57.52,28.67,16.42,34.54,47.5,24.1,reject
57.97,29.41,16.59,34.66,47.9,24.1,reject
57.97,29.41,16.5,34.89,47.1,24.1,reject
57.97,29.88,16.82,35.1,47.6,24.1,reject
57.52,28.52,16.42,34.39,47.4,24.2,reject
57.97,29.57,16.62,34.83,47.5,24.1,reject
57.52,28.67,16.5,34.53,47.5,24.2,reject
57.07,28.81,16.29,34.6,47.0,24.2,reject
57.52,28.52,16.25,34.45,46.9,24.2,reject
57.07,28.52,16.42,34.51,47.3,24.1,reject
57.52,28.96,16.49,34.78,47.5,24.1,reject
57.52,29.41,16.43,34.82,47.0,24.2,reject
57.52,28.23,16.3,34.35,47.4,24.2,reject
57.52,28.37,16.34,34.41,47.7,24.2,reject
57.52,28.67,16.33,34.52,47.0,24.1,reject
57.97,28.67,16.5,34.5,47.8,24.1,reject
57.52,28.37,16.26,34.47,47.1,24.1,reject
57.07,28.52,16.36,34.5,47.5,24.1,reject
57.52,28.52,16.35,34.54,47.3,24.1,reject
57.97,29.26,16.54,34.9,47.7,24.1,reject
57.07,28.37,16.19,34.48,46.8,24.1,reject
57.97,29.26,16.58,34.87,47.3,24.2,reject
57.97,29.41,16.64,34.86,47.7,24.2,reject
57.52,29.11,16.4,34.69,47.7,24.1,reject
57.07,28.67,16.43,34.62,47.9,24.2,reject
56.64,28.37,16.25,34.43,47.3,24.1,reject
57.97,28.52,16.34,34.43,47.5,24.1,reject
57.07,28.67,16.32,34.55,47.3,24.1,reject
57.97,29.57,16.61,34.9,47.7,24.1,reject
56.64,28.37,16.25,34.51,46.9,24.1,reject
57.07,28.52,16.32,34.46,47.2,24.2,reject
57.07,28.52,16.34,34.38,47.4,24.2,reject
57.52,29.11,16.43,34.74,47.7,24.1,reject
57.97,28.81,16.52,34.61,47.5,24.1,reject
57.52,28.23,16.25,34.57,46.9,24.1,reject
57.52,28.52,16.27,34.45,47.0,24.1,reject
58.42,29.88,16.69,35.14,47.3,24.1,reject
57.52,28.67,16.4,34.44,47.9,24.1,reject
57.52,28.81,16.35,34.61,47.3,24.2,reject
57.07,28.67,16.27,34.58,46.9,24.2,reject
57.52,29.72,16.66,34.93,47.5,24.1,reject
57.07,28.37,16.27,34.42,47.3,24.1,reject
58.42,29.72,16.74,34.96,47.8,24.1,reject
57.07,28.37,16.26,34.45,47.7,24.1,reject
57.07,28.67,16.34,34.6,47.6,24.1,reject
57.07,28.81,16.33,34.63,47.4,24.2,reject
57.52,28.23,16.24,34.42,47.1,24.2,reject
57.97,29.41,16.6,34.76,47.5,24.2,reject
57.52,28.96,16.44,34.49,47.5,24.2,reject
57.97,29.72,16.68,34.9,47.7,24.1,reject
57.52,28.52,16.32,34.55,47.0,24.1,reject
57.52,28.81,16.4,34.58,47.3,24.2,reject
57.07,28.37,16.34,34.56,47.3,24.1,reject
57.52,28.96,16.43,34.59,47.5,24.1,reject
58.42,29.57,16.76,34.87,47.9,24.2,reject
57.07,28.23,16.18,34.46,46.8,24.1,reject
57.52,28.81,16.42,34.49,47.5,24.1,reject
57.97,29.57,16.59,34.83,47.5,24.1,reject
57.52,28.67,16.42,34.37,47.5,24.1,reject
57.97,28.52,16.39,34.51,47.5,24.1,reject
57.52,28.96,16.39,34.64,47.2,24.1,reject
57.52,28.52,16.42,34.43,47.2,24.1,reject
57.52,28.37,16.34,34.35,47.3,24.2,reject
57.97,28.52,16.38,34.36,47.3,24.2,reject
57.52,29.41,16.51,34.86,47.4,24.2,reject
58.42,29.72,16.59,34.96,47.3,24.1,reject
57.97,29.57,16.67,34.88,47.8,24.1,reject
57.07,28.52,16.34,34.56,47.2,24.1,reject
56.64,28.52,16.33,34.51,47.4,24.1,reject
58.42,29.72,16.67,34.91,47.7,24.2,reject
58.42,29.57,16.7,34.85,47.9,24.2,reject
57.07,28.37,16.34,34.41,47.7,24.1,reject
57.52,29.26,16.5,34.73,47.5,24.1,reject
58.42,29.72,16.76,34.98,47.7,24.1,reject
57.52,28.52,16.34,34.54,47.3,24.1,reject
57.52,28.37,16.34,34.62,47.2,24.1,reject
57.07,28.67,16.35,34.58,47.0,24.1,reject
57.97,29.57,16.62,34.75,47.9,24.1,reject
57.07,28.67,16.32,34.59,46.7,24.2,reject
57.07,28.37,16.24,34.47,47.3,24.1,reject
57.07,28.09,16.17,34.43,46.9,24.2,reject
57.07,28.37,16.25,34.52,46.9,24.2,reject
57.52,29.26,16.5,34.71,47.5,24.1,reject
57.07,28.67,16.41,34.59,47.1,24.1,reject
58.42,29.57,16.66,35.0,47.5,24.1,reject
57.07,28.96,16.35,34.65,47.4,24.2,reject
57.52,29.11,16.42,34.69,47.5,24.1,reject
57.52,29.57,16.53,34.9,46.9,24.2,reject
58.42,29.72,16.67,35.07,47.3,24.1,reject
57.07,28.81,16.33,34.59,47.3,24.1,reject
57.07,28.67,16.26,34.56,46.9,24.2,reject
57.07,28.96,16.42,34.67,47.0,24.1,reject
57.97,28.52,16.43,34.41,47.8,24.2,reject
57.52,28.37,16.28,34.6,47.1,24.1,reject
57.07,28.23,16.16,34.35,46.8,24.1,reject
57.07,28.37,16.24,34.5,47.3,24.2,reject
57.07,28.52,16.33,34.47,47.1,24.1,reject
57.07,28.81,16.33,34.59,46.9,24.1,reject
57.97,29.41,16.6,34.9,47.6,24.1,reject
57.07,28.81,16.32,34.59,47.3,24.1,reject
57.97,28.81,16.52,34.66,47.7,24.1,reject
57.97,28.96,16.49,34.85,46.9,24.2,reject
57.52,28.37,16.33,34.56,46.8,24.2,reject
57.07,28.37,16.26,34.48,47.4,24.1,reject
57.07,28.67,16.45,34.59,47.3,24.2,reject
57.97,29.57,16.67,34.98,47.3,24.1,reject
57.97,28.52,16.5,34.63,47.5,24.1,reject
57.97,28.37,16.26,34.5,46.7,24.2,reject
57.07,28.52,16.34,34.44,47.0,24.2,reject
57.52,28.67,16.42,34.65,47.5,24.1,reject
57.07,28.52,16.42,34.44,47.4,24.2,reject
57.07,28.81,16.35,34.61,47.3,24.1,reject
57.07,28.67,16.35,34.47,47.3,24.2,reject
57.07,28.67,16.29,34.59,46.8,24.1,reject
57.07,28.67,16.27,34.59,46.8,24.1,reject
57.52,28.67,16.38,34.6,47.1,24.1,reject
57.52,28.52,16.35,34.62,47.5,24.1,reject
57.97,28.52,16.3,34.37,47.3,24.2,reject
57.97,29.26,16.52,34.91,47.3,24.1,reject
57.97,28.23,16.34,34.48,47.5,24.2,reject
57.52,28.67,16.43,34.47,47.0,24.1,reject
57.07,28.52,16.26,34.57,47.0,24.1,reject
57.07,28.67,16.26,34.56,46.5,24.2,reject
57.07,28.81,16.26,34.52,47.5,24.1,reject
57.97,29.41,16.6,34.92,47.3,24.1,reject
57.52,28.23,16.18,34.41,46.9,24.2,reject
56.64,28.52,16.22,34.52,47.0,24.1,reject
57.07,28.52,16.24,34.58,46.9,24.1,reject
57.52,28.37,16.33,34.59,47.1,24.2,reject
57.52,28.67,16.41,34.54,47.7,24.1,reject
57.52,29.41,16.51,34.88,47.0,24.1,reject
57.07,28.37,16.42,34.44,47.3,24.1,reject
57.97,28.67,16.43,34.59,47.2,24.1,reject
57.07,28.23,16.34,34.51,47.4,24.1,reject
57.07,28.37,16.26,34.55,46.7,24.1,reject
57.07,28.67,16.42,34.44,47.4,24.1,reject
57.07,28.37,16.28,34.53,47.6,24.1,reject
57.97,29.72,16.68,34.9,47.7,24.2,reject
57.07,28.67,16.34,34.59,47.7,24.1,reject
56.64,28.67,16.26,34.53,46.5,24.2,reject
57.07,28.52,16.31,34.53,47.5,24.1,reject
57.97,29.57,16.66,34.88,47.6,24.1,reject
57.07,28.52,16.33,34.56,47.2,24.1,reject
57.07,28.52,16.33,34.58,47.5,24.1,reject
57.07,28.52,16.34,34.45,47.3,24.1,reject
57.07,28.81,16.36,34.59,47.4,24.1,reject
57.52,28.37,16.34,34.61,47.1,24.1,reject
57.97,29.41,16.59,34.78,47.7,24.1,reject
57.07,28.67,16.34,34.56,47.2,24.1,reject
57.97,28.96,16.59,34.61,47.5,24.2,reject
57.07,28.52,16.26,34.56,46.7,24.1,reject
58.42,30.03,16.77,35.0,47.5,24.1,reject
57.07,28.52,16.19,34.55,47.2,24.1,reject
57.07,28.67,16.39,34.39,47.3,24.1,reject
57.52,28.81,16.49,34.46,47.3,24.2,reject
57.97,29.72,16.68,34.9,47.6,24.1,reject
57.07,28.37,16.36,34.48,47.4,24.2,reject
57.52,28.81,16.44,34.54,47.3,24.1,reject
57.52,28.67,16.43,34.6,47.9,24.1,reject
56.64,28.23,16.17,34.41,47.1,24.1,reject
57.52,28.23,16.22,34.41,47.4,24.1,reject
57.07,28.67,16.43,34.54,47.5,24.1,reject
57.52,29.72,16.53,34.93,46.9,24.2,reject
58.42,29.72,16.73,35.11,47.5,24.1,reject
57.52,28.37,16.35,34.42,47.6,24.1,reject
57.97,29.57,16.57,34.89,47.5,24.1,reject
57.07,28.52,16.27,34.57,46.7,24.1,reject
57.52,28.52,16.36,34.53,47.3,24.2,reject
58.42,29.26,16.53,34.77,47.6,24.1,reject
57.52,29.57,16.59,34.86,47.4,24.1,reject
57.97,29.72,16.67,34.88,47.5,24.1,reject
57.97,29.26,16.59,34.87,47.7,24.2,reject
56.64,28.67,16.27,34.57,46.9,24.1,reject
57.07,28.23,16.17,34.35,46.7,24.2,reject
57.97,29.41,16.56,34.93,47.0,24.1,reject
57.07,28.52,16.4,34.5,47.5,24.1,reject
57.97,28.81,16.54,34.66,47.5,24.1,reject
57.97,28.67,16.37,34.42,47.2,24.1,reject
57.07,28.52,16.25,34.54,46.9,24.1,reject
57.52,28.23,16.35,34.35,47.7,24.2,reject
56.64,28.67,16.26,34.57,46.8,24.2,reject
57.52,29.72,16.74,34.95,47.6,24.1,reject
57.97,29.26,16.52,34.88,46.9,24.2,reject
57.07,28.67,16.4,34.59,47.5,24.1,reject
57.97,28.81,16.43,34.76,46.8,24.2,reject
57.52,28.81,16.42,34.6,47.1,24.2,reject
57.07,28.67,16.34,34.54,47.4,24.2,reject
57.97,28.52,16.39,34.56,47.5,24.1,reject
57.97,29.57,16.59,34.9,46.9,24.1,reject
57.52,28.96,16.49,34.58,47.3,24.1,reject
57.97,29.72,16.64,34.91,47.7,24.2,reject
57.52,28.67,16.4,34.57,47.9,24.1,reject
57.07,28.52,16.41,34.39,47.3,24.2,reject
57.07,28.67,16.26,34.57,47.1,24.1,reject
57.52,28.67,16.43,34.58,47.7,24.2,reject
57.52,29.11,16.45,34.64,47.4,24.2,reject
56.64,28.52,16.25,34.54,47.1,24.1,reject
57.07,28.52,16.28,34.54,47.2,24.1,reject
57.97,29.57,16.59,34.9,47.7,24.1,reject
57.52,28.52,16.35,34.45,47.7,24.1,reject
57.07,28.96,16.42,34.61,47.4,24.1,reject
56.64,28.37,16.19,34.5,46.4,24.2,reject
57.52,29.41,16.58,34.74,47.7,24.2,reject
57.97,29.72,16.53,34.98,47.0,24.1,reject
57.52,28.81,16.35,34.57,47.4,24.1,reject
57.07,28.52,16.19,34.48,46.7,24.2,reject
57.97,29.57,16.59,34.95,47.3,24.1,reject
57.07,28.67,16.38,34.49,47.7,24.1,reject
57.52,28.23,16.28,34.5,47.5,24.1,reject
57.97,28.37,16.34,34.37,47.3,24.1,reject
57.07,28.81,16.49,34.57,47.3,24.2,reject
57.97,29.88,16.68,35.04,47.3,24.1,reject
57.07,29.57,16.5,34.89,46.9,24.2,reject
57.97,29.41,16.58,34.94,47.3,24.2,reject
57.07,28.81,16.39,34.56,47.4,24.2,reject
57.07,28.52,16.34,34.52,47.9,24.1,reject
57.52,28.09,16.28,34.34,47.5,24.1,reject
58.42,29.57,16.65,34.94,47.3,24.1,reject
57.52,28.67,16.45,34.66,47.4,24.1,reject
57.07,28.52,16.42,34.45,47.6,24.1,reject
57.07,28.52,16.35,34.44,47.9,24.1,reject
57.52,28.37,16.26,34.44,47.0,24.1,reject
57.52,28.52,16.34,34.59,47.2,24.2,reject
57.52,28.96,16.42,34.62,47.4,24.2,reject
57.52,28.81,16.48,34.62,46.9,24.1,reject
58.42,29.72,16.6,35.05,47.3,24.1,reject
57.97,28.96,16.5,34.6,47.5,24.1,reject
57.97,28.52,16.43,34.58,47.5,24.1,reject
57.07,28.81,16.31,34.59,46.8,24.2,reject
57.52,28.67,16.49,34.62,47.5,24.1,reject
57.52,28.67,16.39,34.7,46.9,24.1,reject
57.52,29.41,16.5,34.87,47.3,24.1,reject
57.52,29.11,16.51,34.6,47.9,24.1,reject
57.07,28.67,16.42,34.49,47.0,24.2,reject
57.97,29.72,16.69,34.9,47.6,24.1,reject
56.64,28.37,16.18,34.52,46.9,24.1,reject
57.07,29.41,16.47,34.85,47.0,24.1,reject
57.52,28.52,16.26,34.52,47.0,24.1,reject
57.97,28.96,16.5,34.73,47.2,24.2,reject
57.52,28.52,16.33,34.57,47.0,24.1,reject
57.52,28.96,16.5,34.58,47.4,24.1,reject
57.07,28.52,16.34,34.59,47.3,24.1,reject
57.52,29.11,16.5,34.6,48.0,24.2,reject
57.07,28.81,16.42,34.49,48.0,24.1,reject
57.97,29.57,16.68,34.9,47.7,24.2,reject
57.07,28.67,16.25,34.59,46.6,24.2,reject
58.42,29.57,16.67,34.93,47.4,24.2,reject
57.52,28.67,16.27,34.59,46.9,24.1,reject
57.97,29.41,16.6,34.87,47.6,24.1,reject
57.07,28.37,16.18,34.49,46.6,24.2,reject
57.97,29.72,16.68,34.93,47.5,24.1,reject
57.52,28.52,16.36,34.61,47.4,24.1,reject
57.97,29.72,16.68,34.81,47.5,24.2,reject
57.07,28.67,16.33,34.57,47.6,24.1,reject
57.52,28.09,16.26,34.43,47.5,24.1,reject
56.64,28.37,16.22,34.48,46.9,24.2,reject
57.97,28.37,16.42,34.6,47.5,24.1,reject
57.97,29.72,16.68,34.99,47.6,24.1,reject
57.07,28.52,16.42,34.57,47.7,24.1,reject
57.07,28.67,16.25,34.57,47.1,24.1,reject
57.52,28.52,16.34,34.47,47.5,24.1,reject
57.52,28.52,16.36,34.38,47.6,24.1,reject
57.52,28.81,16.42,34.5,48.0,24.2,reject
57.52,28.67,16.37,34.41,47.2,24.2,reject
57.07,28.67,16.33,34.58,47.7,24.1,reject
57.97,29.72,16.67,34.91,47.7,24.1,reject
57.97,29.57,16.59,34.94,47.7,24.1,reject
57.52,28.81,16.25,34.61,46.7,24.2,reject
57.07,28.67,16.34,34.59,47.3,24.1,reject
58.42,28.81,16.43,34.55,46.9,24.2,reject
57.97,29.57,16.49,34.91,47.0,24.1,reject
57.52,28.67,16.34,34.57,47.4,24.1,reject
57.07,28.81,16.5,34.59,47.2,24.1,reject
57.07,28.52,16.34,34.6,47.2,24.1,reject
57.97,29.41,16.64,34.88,47.4,24.2,reject
57.07,28.81,16.42,34.59,47.2,24.2,reject
57.52,28.37,16.26,34.39,47.0,24.1,reject
57.52,28.23,16.24,34.43,47.3,24.1,reject
57.07,28.67,16.42,34.56,47.5,24.1,reject
57.97,29.72,16.75,34.9,47.5,24.1,reject
57.07,28.67,16.28,34.58,47.0,24.1,reject
57.97,29.72,16.61,35.0,46.9,24.1,reject
57.97,29.11,16.61,34.63,47.9,24.2,reject
57.97,28.81,16.49,34.79,47.2,24.1,reject
57.07,28.67,16.43,34.43,47.2,24.2,reject
57.97,29.88,16.77,35.04,47.6,24.1,reject
57.52,28.37,16.34,34.61,47.5,24.1,reject
57.97,28.96,16.59,34.6,47.8,24.1,reject
57.07,28.81,16.41,34.61,46.9,24.1,reject
57.07,28.67,16.34,34.6,47.1,24.1,reject
57.52,28.81,16.5,34.53,47.2,24.1,reject
57.52,28.81,16.35,34.61,47.6,24.1,reject
57.07,28.37,16.18,34.5,46.7,24.2,reject
57.07,28.81,16.42,34.62,47.3,24.1,reject
56.64,28.37,16.25,34.5,47.3,24.1,reject
57.07,28.81,16.43,34.36,47.4,24.2,reject
57.07,28.52,16.37,34.4,47.4,24.1,reject
57.52,29.41,16.55,34.86,47.4,24.2,reject
57.07,28.67,16.4,34.58,47.1,24.1,reject
57.97,29.41,16.69,34.8,47.9,24.2,reject
57.97,29.41,16.53,34.89,47.3,24.1,reject
58.42,29.57,16.76,34.98,47.6,24.1,reject
57.52,28.52,16.4,34.37,47.6,24.1,reject
57.52,28.52,16.34,34.6,47.2,24.2,reject
57.97,29.72,16.59,34.88,47.4,24.1,reject
57.97,29.72,16.59,34.93,47.7,24.1,reject
57.07,28.67,16.26,34.55,46.9,24.1,reject
57.07,28.52,16.26,34.43,47.5,24.1,reject
57.07,28.67,16.26,34.58,46.8,24.1,reject
57.07,28.52,16.34,34.44,47.6,24.2,reject
57.07,28.52,16.29,34.51,46.6,24.2,reject
58.89,29.57,16.59,34.7,47.5,24.2,reject
58.42,29.72,16.67,35.03,47.3,24.1,reject
57.07,28.67,16.39,34.58,47.2,24.1,reject
58.42,29.72,16.61,35.02,46.9,24.2,reject
57.07,28.67,16.42,34.37,47.5,24.2,reject
57.97,28.23,16.39,34.47,47.5,24.1,reject
57.52,28.67,16.38,34.5,47.6,24.1,reject
56.64,28.23,16.16,34.44,47.2,24.1,reject
57.97,28.37,16.4,34.49,47.5,24.1,reject
57.97,28.96,16.52,34.89,47.3,24.1,reject
57.97,29.57,16.67,34.69,48.0,24.2,reject
57.97,29.57,16.69,34.88,47.5,24.2,reject
57.52,29.57,16.51,34.87,47.3,24.1,reject
57.97,29.57,16.62,35.01,47.3,24.1,reject
57.52,28.52,16.3,34.51,47.3,24.1,reject
58.42,29.72,16.67,34.93,47.4,24.2,reject
57.07,28.67,16.3,34.58,47.3,24.1,reject
56.64,28.52,16.24,34.53,46.4,24.2,reject
57.97,29.57,16.67,34.89,47.4,24.2,reject
57.52,29.11,16.63,34.83,47.5,24.1,reject
57.52,28.67,16.43,34.6,47.9,24.1,reject
57.07,28.67,16.39,34.54,47.1,24.2,reject
57.97,28.96,16.59,34.7,47.5,24.1,reject
57.07,28.81,16.43,34.53,47.5,24.1,reject
57.52,29.11,16.46,34.85,47.1,24.1,reject
57.07,28.67,16.41,34.4,47.5,24.2,reject
57.97,28.23,16.19,34.45,46.7,24.2,reject
57.52,29.26,16.53,34.71,47.5,24.1,reject
58.42,29.88,16.76,35.04,47.6,24.1,reject
57.52,28.52,16.34,34.59,47.1,24.1,reject
57.97,28.52,16.37,34.6,47.1,24.1,reject
57.97,28.37,16.34,34.47,47.2,24.1,reject
57.07,28.52,16.39,34.55,47.8,24.2,reject
57.52,28.81,16.39,34.61,47.4,24.1,reject
57.52,28.37,16.38,34.35,47.3,24.1,reject
57.07,28.81,16.35,34.6,47.1,24.1,reject
57.97,29.57,16.68,34.87,47.5,24.2,reject
57.52,28.96,16.42,34.49,47.5,24.2,reject
57.97,28.96,16.45,34.81,46.8,24.2,reject
57.52,28.67,16.43,34.65,47.5,24.1,reject
57.07,28.52,16.19,34.52,46.7,24.2,reject
57.97,29.41,16.55,34.7,47.5,24.1,reject
56.64,28.37,16.26,34.44,47.3,24.1,reject
57.52,28.37,16.26,34.58,46.8,24.1,reject
57.52,29.41,16.51,34.89,47.7,24.1,reject
57.97,28.81,16.53,34.59,47.4,24.1,reject
57.07,28.67,16.42,34.57,47.7,24.1,reject
57.52,29.41,16.51,34.87,46.9,24.2,reject
57.97,29.57,16.67,34.9,47.7,24.1,reject
57.97,28.96,16.51,34.87,47.6,24.1,reject
56.64,28.52,16.18,34.52,47.2,24.2,reject
57.97,29.72,16.75,34.9,47.5,24.1,reject
57.07,28.67,16.42,34.48,47.5,24.1,reject
57.07,28.52,16.26,34.57,46.7,24.1,reject
57.97,29.57,16.59,34.9,47.4,24.2,reject
57.52,29.11,16.67,34.65,47.9,24.2,reject
57.07,28.52,16.23,34.52,46.9,24.1,reject
57.52,28.37,16.4,34.54,47.6,24.1,reject
57.52,28.37,16.32,34.57,47.4,24.1,reject
57.52,29.26,16.41,34.81,47.2,24.1,reject
57.07,28.52,16.34,34.51,47.3,24.1,reject
57.97,29.11,16.51,34.88,47.0,24.1,reject
57.97,29.72,16.7,34.91,47.5,24.1,reject
57.52,28.67,16.34,34.62,47.0,24.1,reject
57.52,28.67,16.37,34.45,47.5,24.1,reject
57.52,28.81,16.43,34.51,47.5,24.1,reject
58.42,29.57,16.68,34.86,47.5,24.2,reject
57.52,28.67,16.3,34.54,47.0,24.1,reject
57.07,28.81,16.34,34.57,46.7,24.1,reject
57.52,29.11,16.42,34.68,47.3,24.1,reject
57.07,28.52,16.24,34.59,47.1,24.1,reject
56.64,28.23,16.15,34.4,46.7,24.2,reject
57.07,28.81,16.42,34.55,47.7,24.1,reject
57.52,28.37,16.26,34.5,47.3,24.1,reject
57.97,29.88,16.69,34.96,47.4,24.2,reject
57.97,29.72,16.67,35.03,47.5,24.1,reject
57.07,28.52,16.18,34.47,46.7,24.2,reject
57.07,28.37,16.33,34.5,46.9,24.1,reject
57.97,29.57,16.68,34.9,47.7,24.1,reject
57.52,28.96,16.44,34.48,47.4,24.2,reject
57.07,29.11,16.43,34.6,47.4,24.1,reject
57.52,28.67,16.42,34.35,48.0,24.1,reject
57.52,28.96,16.43,34.58,47.7,24.1,reject
57.07,28.67,16.35,34.59,47.4,24.1,reject
57.07,28.37,16.26,34.5,47.5,24.1,reject
57.07,28.52,16.34,34.52,47.1,24.2,reject
57.97,29.88,16.66,35.09,47.3,24.1,reject
57.97,29.72,16.54,34.88,47.3,24.1,reject
57.97,29.72,16.76,34.89,47.8,24.1,reject
57.07,28.96,16.33,34.69,47.0,24.1,reject
57.97,28.67,16.36,34.64,46.9,24.1,reject
58.42,28.52,16.42,34.59,47.5,24.1,reject
57.07,28.81,16.34,34.6,47.3,24.1,reject
57.52,28.37,16.23,34.42,46.7,24.2,reject
57.07,28.67,16.31,34.57,47.2,24.1,reject
57.52,28.96,16.5,34.56,47.1,24.1,reject
57.97,29.57,16.59,34.9,47.5,24.1,reject
57.97,29.88,16.69,34.92,47.8,24.1,reject
57.97,29.72,16.68,34.85,47.5,24.1,reject
57.07,28.81,16.43,34.61,47.8,24.1,reject
57.07,28.52,16.25,34.54,46.8,24.1,reject
57.52,28.52,16.37,34.34,47.5,24.2,reject
57.52,29.57,16.51,34.88,47.1,24.1,reject
57.52,28.81,16.42,34.49,47.5,24.2,reject
58.42,28.23,16.26,34.36,47.0,24.1,reject
57.07,28.67,16.42,34.56,47.6,24.1,reject
57.97,29.57,16.6,34.96,47.5,24.1,reject
57.52,28.09,16.18,34.35,47.0,24.2,reject
57.97,29.11,16.57,34.84,47.4,24.2,reject
57.97,28.37,16.36,34.36,47.6,24.1,reject
57.97,29.41,16.6,34.86,47.4,24.2,reject
57.07,28.67,16.38,34.6,47.3,24.1,reject
57.07,28.52,16.34,34.54,47.3,24.1,reject
57.97,29.26,16.55,34.72,47.7,24.2,reject
57.97,29.11,16.55,34.82,47.6,24.1,reject
57.07,28.67,16.26,34.61,47.2,24.1,reject
57.07,28.37,16.17,34.43,46.7,24.2,reject
57.97,28.96,16.51,34.64,47.3,24.1,reject
57.07,28.67,16.43,34.6,47.0,24.1,reject
57.07,28.67,16.43,34.57,47.4,24.1,reject
57.52,29.41,16.67,34.9,47.5,24.1,reject
57.07,28.37,16.4,34.52,47.6,24.1,reject
57.07,28.81,16.42,34.55,47.1,24.1,reject
57.97,29.57,16.68,34.9,47.7,24.1,reject
57.52,28.52,16.42,34.39,47.2,24.2,reject
57.52,28.67,16.34,34.61,46.6,24.1,reject
57.07,28.67,16.26,34.57,46.7,24.2,reject
57.07,28.67,16.32,34.55,47.2,24.2,reject
58.42,29.88,16.76,34.9,47.5,24.1,reject
57.97,28.67,16.4,34.41,47.3,24.2,reject
56.64,28.37,16.27,34.47,46.6,24.2,reject
57.07,28.96,16.4,34.66,47.1,24.1,reject
57.52,28.52,16.36,34.36,47.4,24.2,reject
57.97,29.72,16.59,35.03,47.0,24.1,reject
57.07,28.37,16.26,34.53,46.8,24.1,reject
57.97,28.67,16.42,34.64,47.4,24.1,reject
57.97,29.11,16.51,34.86,47.3,24.2,reject
56.64,28.52,16.27,34.52,47.3,24.1,reject
57.52,28.52,16.38,34.56,47.8,24.1,reject
57.97,29.57,16.59,34.91,47.3,24.1,reject
57.52,28.81,16.35,34.59,47.1,24.1,reject
57.52,28.52,16.36,34.61,47.1,24.1,reject
57.52,28.52,16.32,34.58,46.8,24.2,reject
57.97,29.72,16.68,34.8,48.0,24.2,reject
58.42,30.19,16.76,34.97,47.5,24.1,reject
57.97,28.52,16.37,34.51,47.5,24.1,reject
58.42,29.57,16.71,34.93,47.6,24.1,reject
57.52,28.67,16.34,34.57,47.3,24.1,reject
57.97,29.57,16.68,34.95,47.5,24.1,reject
57.07,28.37,16.26,34.5,47.7,24.1,reject
57.97,28.81,16.51,34.6,47.4,24.1,reject
57.07,28.81,16.42,34.61,47.0,24.1,reject
57.07,28.37,16.34,34.45,47.7,24.2,reject
57.07,28.52,16.29,34.53,47.2,24.1,reject
57.97,29.72,16.63,35.01,47.3,24.1,reject
57.52,28.96,16.43,34.52,47.5,24.1,reject
57.52,28.52,16.35,34.37,47.5,24.2,reject
57.07,28.52,16.39,34.48,47.6,24.1,reject
57.07,28.67,16.36,34.55,47.7,24.2,reject
57.52,28.81,16.43,34.83,47.1,24.1,reject
57.07,28.52,16.34,34.52,47.0,24.1,reject
57.97,28.67,16.51,34.62,47.5,24.1,reject
57.97,28.67,16.42,34.66,47.2,24.2,reject
57.07,28.37,16.26,34.46,47.7,24.1,reject
57.52,28.37,16.19,34.5,46.8,24.1,reject
57.07,28.67,16.42,34.59,47.2,24.1,reject
57.52,28.81,16.43,34.59,47.5,24.1,reject
57.97,29.72,16.76,34.88,47.5,24.2,reject
57.07,28.23,16.24,34.5,46.9,24.1,reject
57.52,28.81,16.42,34.53,47.5,24.1,reject
57.07,28.67,16.3,34.56,47.3,24.1,reject
57.52,29.57,16.51,34.85,47.4,24.2,reject
57.52,29.41,16.5,34.85,47.4,24.2,reject
57.97,29.41,16.54,34.91,46.9,24.2,reject
57.52,28.37,16.26,34.44,47.0,24.2,reject
57.52,28.37,16.34,34.32,47.6,24.2,reject
57.97,29.57,16.68,34.88,47.5,24.1,reject
57.07,28.52,16.38,34.51,47.0,24.1,reject
57.97,28.81,16.5,34.55,47.4,24.1,reject
56.64,28.37,16.25,34.56,46.9,24.1,reject
57.07,28.52,16.31,34.59,46.6,24.1,reject
0.0,0.0,0.0,34.4,47.2,24.1,reject
57.07,28.96,16.42,34.63,47.1,24.1,reject
57.07,28.67,16.34,34.6,46.7,24.1,reject
57.52,28.23,16.27,34.36,47.5,24.2,reject
57.52,29.72,16.58,34.95,46.9,24.2,reject
57.07,28.81,16.31,34.6,46.9,24.1,reject
